Id,Weekly_Sales
2_41_2012-11-23,3127.52136578
2_41_2012-11-30,2941.67525479
2_41_2012-12-07,4091.93674943
2_41_2012-12-14,4518.68077043
2_41_2012-12-21,9327.12065277
2_41_2012-12-28,3025.58553262
2_41_2013-01-04,1246.1313836
2_41_2013-01-11,1250.75960243
2_41_2013-01-18,1499.90748649
2_41_2013-01-25,1451.63375779
2_41_2013-02-01,1465.23533699
2_41_2013-02-08,2418.29913486
2_41_2013-02-15,2171.933924
2_41_2013-02-22,1750.74991782
2_41_2013-03-01,1676.89351336
2_41_2013-03-08,1721.66128742
2_41_2013-03-15,1784.88405282
2_41_2013-03-22,1834.33937574
2_41_2013-03-29,2136.45938754
2_41_2013-04-05,1827.22842777
2_41_2013-04-12,1909.3385294
2_41_2013-04-19,1939.71688634
2_41_2013-04-26,2232.13657565
2_41_2013-05-03,1953.19789488
2_41_2013-05-10,2119.56867415
2_41_2013-05-17,2131.57145785
2_41_2013-05-24,2156.52544236
2_41_2013-05-31,2269.51713238
2_41_2013-06-07,2130.37468148
2_41_2013-06-14,2182.02424457
2_41_2013-06-21,2314.83174457
2_41_2013-06-28,2375.00378354
2_41_2013-07-05,2325.66387622
2_41_2013-07-12,2355.38589878
2_41_2013-07-19,2604.90561172
2_41_2013-07-26,2670.61193655
2_42_2012-11-02,8473.92793851
2_42_2012-11-09,8424.00029856
2_42_2012-11-16,7612.51027643
2_42_2012-11-23,9005.73585355
2_42_2012-11-30,7471.65886512
2_42_2012-12-07,8466.28067537
2_42_2012-12-14,7910.81359655
2_42_2012-12-21,8470.30766028
2_42_2012-12-28,7363.34034163
2_42_2013-01-04,8420.28509423
2_42_2013-01-11,8970.54146376
2_42_2013-01-18,8636.09631763
2_42_2013-01-25,8680.8808518
2_42_2013-02-01,8313.73727153
2_42_2013-02-08,8101.92376604
2_42_2013-02-15,9514.43583688
2_42_2013-02-22,8513.25007071
2_42_2013-03-01,8920.82055388
2_42_2013-03-08,8856.06635622
2_42_2013-03-15,8764.33814742
2_42_2013-03-22,8684.98815996
2_42_2013-03-29,8282.94139716
2_42_2013-04-05,9026.14326749
2_42_2013-04-12,8914.08418764
2_42_2013-04-19,8872.77555947
2_42_2013-04-26,8489.03054242
2_42_2013-05-03,9192.66604351
2_42_2013-05-10,8961.07143046
2_42_2013-05-17,8914.36908682
2_42_2013-05-24,8855.71046002
2_42_2013-05-31,8699.01740728
2_42_2013-06-07,9226.63884616
2_42_2013-06-14,9143.88058025
2_42_2013-06-21,8946.35645926
2_42_2013-06-28,8847.82261563
2_42_2013-07-05,9267.97293007
2_42_2013-07-12,9215.99021638
2_42_2013-07-19,8847.77770991
2_42_2013-07-26,8732.33765678
2_44_2012-11-02,9980.4697093
2_44_2012-11-09,9703.09157929
2_44_2012-11-16,7979.5889231
2_44_2012-11-23,11040.2235776
2_44_2012-11-30,9753.42993027
2_44_2012-12-07,9895.99391375
2_44_2012-12-14,11125.3070886
2_44_2012-12-21,11975.5011627
2_44_2012-12-28,6520.74588443
2_44_2013-01-04,6269.26903758
2_44_2013-01-11,6099.40100982
2_44_2013-01-18,6666.26160391
2_44_2013-01-25,6100.46000248
2_44_2013-02-01,7216.75340166
2_44_2013-02-08,7230.80724154
2_44_2013-02-15,7781.19487473
2_44_2013-02-22,6939.59179196
2_44_2013-03-01,7195.85199725
2_44_2013-03-08,6961.09922297
2_44_2013-03-15,6805.44036934
2_44_2013-03-22,6610.60004451
2_44_2013-03-29,7379.34415591
2_44_2013-04-05,6830.42032371
2_44_2013-04-12,6737.08702259
2_44_2013-04-19,6434.48596366
2_44_2013-04-26,7151.10175518
2_44_2013-05-03,6659.25310844
2_44_2013-05-10,6917.77427819
2_44_2013-05-17,6618.97123865
2_44_2013-05-24,6357.8251293
2_44_2013-05-31,6395.55614772
2_44_2013-06-07,6491.06795305
2_44_2013-06-14,6306.14652021
2_44_2013-06-21,6459.18122579
2_44_2013-06-28,6319.28062984
2_44_2013-07-05,6678.08787953
2_44_2013-07-12,6402.45083824
2_44_2013-07-19,7055.94513978
2_44_2013-07-26,6962.33191488
2_45_2012-11-09,17.8592526815
2_45_2012-12-21,35.1546538963
2_45_2012-12-28,8.65557599519
2_45_2013-01-04,13.6879367012
2_46_2012-11-02,32173.8569674
2_46_2012-11-09,31312.8076526
2_46_2012-11-16,28628.1150341
2_46_2012-11-23,31585.5040681
2_46_2012-11-30,28283.2415728
2_46_2012-12-07,31621.3240175
2_46_2012-12-14,31568.9019866
2_46_2012-12-21,77593.5485553
2_46_2012-12-28,42940.270457
2_46_2013-01-04,25414.3936755
2_46_2013-01-11,28717.1309591
2_46_2013-01-18,28323.1183172
2_46_2013-01-25,27330.2687171
2_46_2013-02-01,28663.2949186
2_46_2013-02-08,29217.8190686
2_46_2013-02-15,32010.3911747
2_46_2013-02-22,28237.9751541
2_46_2013-03-01,30531.2232377
2_46_2013-03-08,29698.8981155
2_46_2013-03-15,28913.8791911
2_46_2013-03-22,28116.3979292
2_46_2013-03-29,27829.2150645
2_46_2013-04-05,29948.8991535
2_46_2013-04-12,29190.8500575
2_46_2013-04-19,28314.5248753
2_46_2013-04-26,27990.3216609
2_46_2013-05-03,30038.7624778
2_46_2013-05-10,29486.0282506
2_46_2013-05-17,28657.668261
2_46_2013-05-24,27841.951245
2_46_2013-05-31,27161.579446
2_46_2013-06-07,29619.9154424
2_46_2013-06-14,28828.6516765
2_46_2013-06-21,28234.0576752
2_46_2013-06-28,27474.4232974
2_46_2013-07-05,29957.8300151
2_46_2013-07-12,29114.1140459
2_46_2013-07-19,28818.988209
2_46_2013-07-26,28099.5304954
2_47_2012-12-14,48.9741560585
2_47_2012-12-21,501.629803226
2_47_2013-02-22,-37.0141466774
2_48_2012-11-02,1935.74616502
2_48_2012-11-09,1783.53197306
2_48_2012-11-16,1457.95023288
2_48_2012-11-23,3444.67672989
2_48_2012-11-30,1575.42939054
2_48_2012-12-07,1766.86275216
2_48_2012-12-14,2110.18286599
2_48_2012-12-21,4865.99293397
2_48_2012-12-28,1134.70552472
2_48_2013-01-04,1244.31467322
2_48_2013-01-11,1420.22583191
2_48_2013-01-18,1549.95333159
2_48_2013-01-25,1309.94016939
2_48_2013-02-01,1200.00632564
2_48_2013-02-08,879.379854732
2_48_2013-02-15,1140.67338066
2_48_2013-02-22,1560.77092623
2_48_2013-03-01,1735.89959398
2_48_2013-03-08,1599.49992726
2_48_2013-03-15,1490.60481245
2_48_2013-03-22,1371.45355625
2_48_2013-03-29,1567.11185157
2_48_2013-04-05,1489.2376349
2_48_2013-04-12,1398.85109479
2_48_2013-04-19,1237.80740547
2_48_2013-04-26,1413.54441114
2_48_2013-05-03,1345.68777358
2_48_2013-05-10,1376.08189433
2_48_2013-05-17,1230.38931247
2_48_2013-05-24,1094.75816506
2_48_2013-05-31,1049.72987853
2_48_2013-06-07,1181.58942106
2_48_2013-06-14,1065.97492199
2_48_2013-06-21,1066.20590972
2_48_2013-06-28,967.691075496
2_48_2013-07-05,1172.98173162
2_48_2013-07-12,1026.3755054
2_48_2013-07-19,1200.68279983
2_48_2013-07-26,1122.09993266
2_49_2012-11-02,14276.4173764
2_49_2012-11-09,13986.769766
2_49_2012-11-16,13815.5161307
2_49_2012-11-23,10980.1401109
2_49_2012-11-30,11916.1864819
2_49_2012-12-07,13728.0594384
2_49_2012-12-14,12867.1623097
2_49_2012-12-21,10799.8068812
2_49_2012-12-28,13157.483867
2_49_2013-01-04,14694.6089017
2_49_2013-01-11,17530.3553785
2_49_2013-01-18,16942.449483
2_49_2013-01-25,16798.156048
2_49_2013-02-01,15710.1141622
2_49_2013-02-08,16489.0606823
2_49_2013-02-15,20583.1150752
2_49_2013-02-22,16586.6623852
2_49_2013-03-01,17403.2158421
2_49_2013-03-08,17106.5625057
2_49_2013-03-15,16787.5261536
2_49_2013-03-22,16496.7566205
2_49_2013-03-29,15829.9296424
2_49_2013-04-05,17047.9285557
2_49_2013-04-12,16695.1169104
2_49_2013-04-19,16412.3097417
2_49_2013-04-26,15751.087584
2_49_2013-05-03,16890.8343449
2_49_2013-05-10,16430.4187733
2_49_2013-05-17,16218.0777006
2_49_2013-05-24,15979.6116806
2_49_2013-05-31,15588.5942647
2_49_2013-06-07,16550.9711412
2_49_2013-06-14,16257.8408335
2_49_2013-06-21,15860.5191606
2_49_2013-06-28,15562.0105951
2_49_2013-07-05,16345.4617193
2_49_2013-07-12,16080.8292223
2_49_2013-07-19,15542.1041524
2_49_2013-07-26,15250.0550721
2_52_2012-11-02,4775.05501162
2_52_2012-11-09,4649.81255179
2_52_2012-11-16,4776.18626346
2_52_2012-11-23,7506.75439356
2_52_2012-11-30,5558.39299858
2_52_2012-12-07,4695.11617254
2_52_2012-12-14,5167.86922995
2_52_2012-12-21,5951.82279068
2_52_2012-12-28,3583.37392039
2_52_2013-01-04,3847.70624063
2_52_2013-01-11,4122.69741272
2_52_2013-01-18,4315.17007237
2_52_2013-01-25,4046.82647448
2_52_2013-02-01,4219.33495353
2_52_2013-02-08,3472.41847014
2_52_2013-02-15,5113.17793792
2_52_2013-02-22,4163.24909262
2_52_2013-03-01,4252.84164694
2_52_2013-03-08,4137.23659052
2_52_2013-03-15,4046.97604774
2_52_2013-03-22,3930.49983548
2_52_2013-03-29,4204.99016632
2_52_2013-04-05,4039.58542437
2_52_2013-04-12,3982.12882953
2_52_2013-04-19,3849.04058945
2_52_2013-04-26,4114.10093493
2_52_2013-05-03,3969.35176745
2_52_2013-05-10,4031.02863708
2_52_2013-05-17,3842.26811771
2_52_2013-05-24,3677.8746113
2_52_2013-05-31,3663.3027471
2_52_2013-06-07,3762.64761129
2_52_2013-06-14,3648.99494692
2_52_2013-06-21,3650.43618094
2_52_2013-06-28,3545.35528653
2_52_2013-07-05,3765.08471341
2_52_2013-07-12,3620.11634557
2_52_2013-07-19,3781.74527721
2_52_2013-07-26,3675.94361166
2_54_2012-11-02,7.8680848997
2_54_2012-11-09,27.6627494148
2_54_2012-11-16,60.3508611631
2_54_2012-11-23,76.0694338345
2_54_2012-11-30,32.0227294528
2_54_2012-12-07,41.4879901682
2_54_2012-12-14,25.0853632131
2_54_2012-12-21,331.197067014
2_54_2012-12-28,27.0355368538
2_54_2013-01-04,29.685676557
2_54_2013-01-11,117.03724352
2_54_2013-01-18,109.590544045
2_54_2013-01-25,124.83674835
2_54_2013-02-08,110.715261154
2_54_2013-02-15,193.687216852
2_54_2013-02-22,46.0752839359
2_54_2013-03-01,13.9224487478
2_54_2013-03-08,29.7741986248
2_54_2013-03-15,41.3012361987
2_54_2013-03-22,49.493780346
2_54_2013-04-05,42.8050516527
2_54_2013-04-19,77.3378210545
2_54_2013-04-26,71.5658780695
2_54_2013-05-03,76.9874339732
2_54_2013-05-10,73.5734045639
2_54_2013-05-17,71.8259644403
2_54_2013-05-31,79.4044656559
2_54_2013-06-14,79.8793155557
2_54_2013-06-28,74.3340600031
2_54_2013-07-05,70.087658977
2_54_2013-07-26,39.9077261307
2_55_2012-11-02,16629.5426708
2_55_2012-11-09,15787.2252141
2_55_2012-11-16,16565.2409612
2_55_2012-11-23,39028.6375801
2_55_2012-11-30,17218.7420818
2_55_2012-12-07,16349.2455327
2_55_2012-12-14,19376.5041958
2_55_2012-12-21,61909.7465153
2_55_2012-12-28,25721.4147149
2_55_2013-01-04,12439.6560427
2_55_2013-01-11,12528.4981483
2_55_2013-01-18,13655.2763297
2_55_2013-01-25,11743.786321
2_55_2013-02-01,11380.6800082
2_55_2013-02-08,13972.2872392
2_55_2013-02-15,15508.7742263
2_55_2013-02-22,11832.6645144
2_55_2013-03-01,12657.8544868
2_55_2013-03-08,11841.4884477
2_55_2013-03-15,11158.8797362
2_55_2013-03-22,10253.2933109
2_55_2013-03-29,11920.2605325
2_55_2013-04-05,11399.531863
2_55_2013-04-12,10969.5422808
2_55_2013-04-19,10087.2835359
2_55_2013-04-26,11749.5422889
2_55_2013-05-03,11358.7569623
2_55_2013-05-10,11597.065936
2_55_2013-05-17,10068.5812461
2_55_2013-05-24,8744.89221728
2_55_2013-05-31,8546.72459204
2_55_2013-06-07,9784.06677603
2_55_2013-06-14,8891.18381449
2_55_2013-06-21,8647.84466208
2_55_2013-06-28,7763.93286077
2_55_2013-07-05,9865.98782744
2_55_2013-07-12,8793.91355901
2_55_2013-07-19,9394.87645597
2_55_2013-07-26,8410.81529413
2_56_2012-11-02,3713.8311903
2_56_2012-11-09,2789.61559296
2_56_2012-11-16,1794.67162288
2_56_2012-11-23,4189.77931524
2_56_2012-11-30,4764.38612462
2_56_2012-12-07,1746.12753225
2_56_2012-12-14,1896.15546356
2_56_2012-12-21,2073.49317466
2_56_2012-12-28,1056.87479095
2_56_2013-01-04,1784.84329285
2_56_2013-01-11,12982.1085356
2_56_2013-01-18,12688.6554127
2_56_2013-01-25,11606.3579005
2_56_2013-02-01,2296.54594262
2_56_2013-02-08,2324.34448345
2_56_2013-02-15,6514.41188877
2_56_2013-02-22,11438.9373913
2_56_2013-03-01,12448.9415704
2_56_2013-03-08,11567.2116966
2_56_2013-03-15,10751.9206394
2_56_2013-03-22,9926.41112072
2_56_2013-03-29,9773.75500696
2_56_2013-04-05,10424.5252371
2_56_2013-04-12,9640.26903734
2_56_2013-04-19,8694.47323558
2_56_2013-04-26,8485.94559944
2_56_2013-05-03,9073.35250712
2_56_2013-05-10,8574.04356937
2_56_2013-05-17,7725.94704711
2_56_2013-05-24,6889.04794276
2_56_2013-05-31,6213.41201196
2_56_2013-06-07,7308.739036
2_56_2013-06-14,6492.15082986
2_56_2013-06-21,5948.14760497
2_56_2013-06-28,5179.10283083
2_56_2013-07-05,6328.39156723
2_56_2013-07-12,5439.33553966
2_56_2013-07-19,5316.01261617
2_56_2013-07-26,4611.68687387
2_58_2012-11-02,22975.8107615
2_58_2012-11-09,22554.2413025
2_58_2012-11-16,26849.2322486
2_58_2012-11-23,32747.3888617
2_58_2012-11-30,21597.5650136
2_58_2012-12-07,23571.1677256
2_58_2012-12-14,22251.9300979
2_58_2012-12-21,44478.4975928
2_58_2012-12-28,19089.9628277
2_58_2013-01-04,19466.8167512
2_58_2013-01-11,19099.564002
2_58_2013-01-18,18042.6016366
2_58_2013-01-25,17574.4933498
2_58_2013-02-01,20118.690409
2_58_2013-02-08,27492.6012214
2_58_2013-02-15,22877.6922017
2_58_2013-02-22,16859.7273134
2_58_2013-03-01,19264.0050278
2_58_2013-03-08,18761.5044482
2_58_2013-03-15,18165.7506482
2_58_2013-03-22,17511.9876778
2_58_2013-03-29,16349.1741139
2_58_2013-04-05,19927.7173524
2_58_2013-04-12,19356.3699692
2_58_2013-04-19,18966.3432312
2_58_2013-04-26,17920.4756428
2_58_2013-05-03,21382.4595867
2_58_2013-05-10,20444.988319
2_58_2013-05-17,19616.5222714
2_58_2013-05-24,18837.4874808
2_58_2013-05-31,18118.3793486
2_58_2013-06-07,21381.4575955
2_58_2013-06-14,20713.2934451
2_58_2013-06-21,19698.5495288
2_58_2013-06-28,18932.6457381
2_58_2013-07-05,22092.7049024
2_58_2013-07-12,21514.3542357
2_58_2013-07-19,19908.2057304
2_58_2013-07-26,18969.088091
2_59_2012-11-02,2525.01223832
2_59_2012-11-09,2367.54417254
2_59_2012-11-16,2260.08052408
2_59_2012-11-23,3313.62430501
2_59_2012-11-30,3370.53622378
2_59_2012-12-07,2597.10357394
2_59_2012-12-14,3449.90344648
2_59_2012-12-21,18242.5378924
2_59_2012-12-28,10881.1337409
2_59_2013-01-04,1216.45379717
2_59_2013-01-11,833.568196846
2_59_2013-01-18,1180.57327656
2_59_2013-01-25,728.103142181
2_59_2013-02-01,120.768636976
2_59_2013-02-08,-320.751785912
2_59_2013-02-15,385.582589857
2_59_2013-02-22,721.303279569
2_59_2013-03-01,837.897207135
2_59_2013-03-08,683.170486893
2_59_2013-03-15,560.01425265
2_59_2013-03-22,372.733647391
2_59_2013-03-29,861.819217106
2_59_2013-04-05,632.442027232
2_59_2013-04-12,579.709681564
2_59_2013-04-19,413.013403971
2_59_2013-04-26,907.108553147
2_59_2013-05-03,720.670333446
2_59_2013-05-10,831.049674387
2_59_2013-05-17,463.953438895
2_59_2013-05-24,155.545538841
2_59_2013-05-31,158.276138363
2_59_2013-06-07,392.870092185
2_59_2013-06-14,208.289280166
2_59_2013-06-21,182.74185227
2_59_2013-06-28,-4.64810028715
2_59_2013-07-05,474.626478424
2_59_2013-07-12,245.860472341
2_59_2013-07-19,419.442750405
2_59_2013-07-26,195.326935993
2_60_2012-11-02,291.632324059
2_60_2012-11-09,271.608088228
2_60_2012-11-16,240.984726783
2_60_2012-11-23,183.339546006
2_60_2012-11-30,253.248043834
2_60_2012-12-07,251.320111855
2_60_2012-12-14,274.062367291
2_60_2012-12-21,324.502802212
2_60_2012-12-28,132.036829769
2_60_2013-01-04,170.728021048
2_60_2013-01-11,146.157414549
2_60_2013-01-18,159.915177896
2_60_2013-01-25,147.898462268
2_60_2013-02-01,203.219981361
2_60_2013-02-08,272.039962009
2_60_2013-02-15,254.296278021
2_60_2013-02-22,253.771349582
2_60_2013-03-01,280.700683696
2_60_2013-03-08,266.004680725
2_60_2013-03-15,256.974570785
2_60_2013-03-22,252.865208323
2_60_2013-03-29,271.283334426
2_60_2013-04-05,247.710449987
2_60_2013-04-12,235.885852911
2_60_2013-04-19,213.920962823
2_60_2013-04-26,224.490227372
2_60_2013-05-03,200.706755069
2_60_2013-05-10,210.474390282
2_60_2013-05-17,220.962812518
2_60_2013-05-24,227.190682752
2_60_2013-05-31,224.253091741
2_60_2013-06-07,213.893707215
2_60_2013-06-14,210.695599187
2_60_2013-06-21,227.859949364
2_60_2013-06-28,231.198699934
2_60_2013-07-05,216.366881087
2_60_2013-07-12,207.941552899
2_60_2013-07-19,261.056683686
2_60_2013-07-26,276.509220154
2_67_2012-11-02,12303.3033578
2_67_2012-11-09,11949.8629746
2_67_2012-11-16,10578.7791022
2_67_2012-11-23,9445.40747268
2_67_2012-11-30,7678.99778777
2_67_2012-12-07,12112.1188324
2_67_2012-12-14,11510.4571652
2_67_2012-12-21,24410.9956891
2_67_2012-12-28,9574.92222002
2_67_2013-01-04,6745.42568611
2_67_2013-01-11,11675.5816014
2_67_2013-01-18,11181.6079307
2_67_2013-01-25,10873.29532
2_67_2013-02-01,12894.3520723
2_67_2013-02-08,23963.0333063
2_67_2013-02-15,30130.477743
2_67_2013-02-22,10970.4588436
2_67_2013-03-01,12203.8147601
2_67_2013-03-08,11842.744523
2_67_2013-03-15,11468.1392691
2_67_2013-03-22,11099.0990876
2_67_2013-03-29,10572.0237587
2_67_2013-04-05,12113.9358164
2_67_2013-04-12,11729.7358546
2_67_2013-04-19,11380.6315057
2_67_2013-04-26,10863.0836366
2_67_2013-05-03,12338.5871533
2_67_2013-05-10,11894.708722
2_67_2013-05-17,11540.2073535
2_67_2013-05-24,11180.2883054
2_67_2013-05-31,10773.7338656
2_67_2013-06-07,12210.2268838
2_67_2013-06-14,11839.4597156
2_67_2013-06-21,11411.4269844
2_67_2013-06-28,11032.467061
2_67_2013-07-05,12370.0696996
2_67_2013-07-12,12014.638805
2_67_2013-07-19,11500.9496814
2_67_2013-07-26,11112.7709925
2_71_2012-11-02,4396.06904427
2_71_2012-11-09,4239.58312564
2_71_2012-11-16,4141.36313618
2_71_2012-11-23,7839.94293804
2_71_2012-11-30,4647.31664477
2_71_2012-12-07,4210.28249118
2_71_2012-12-14,4017.82042977
2_71_2012-12-21,8769.56487582
2_71_2012-12-28,3668.96117185
2_71_2013-01-04,4631.99553353
2_71_2013-01-11,4661.72713257
2_71_2013-01-18,4495.47531
2_71_2013-01-25,4363.01663401
2_71_2013-02-01,7221.04150236
2_71_2013-02-08,8031.22946255
2_71_2013-02-15,7178.28848693
2_71_2013-02-22,4453.86692461
2_71_2013-03-01,4878.94221873
2_71_2013-03-08,4725.79746227
2_71_2013-03-15,4574.38485957
2_71_2013-03-22,4430.29317593
2_71_2013-03-29,4258.08837548
2_71_2013-04-05,4737.51867069
2_71_2013-04-12,4579.78769986
2_71_2013-04-19,4422.60777251
2_71_2013-04-26,4244.90631635
2_71_2013-05-03,4699.5721965
2_71_2013-05-10,4545.72288053
2_71_2013-05-17,4422.6875585
2_71_2013-05-24,4293.11228849
2_71_2013-05-31,4137.72051773
2_71_2013-06-07,4596.38814073
2_71_2013-06-14,4452.72612178
2_71_2013-06-21,4312.39353653
2_71_2013-06-28,4173.22275432
2_71_2013-07-05,4591.49565701
2_71_2013-07-12,4447.19243165
2_71_2013-07-19,4317.92611253
2_71_2013-07-26,4189.08103417
2_72_2012-11-02,81717.1933086
2_72_2012-11-09,78308.2496666
2_72_2012-11-16,62334.1059448
2_72_2012-11-23,275527.787663
2_72_2012-11-30,78810.635093
2_72_2012-12-07,78652.7944425
2_72_2012-12-14,88261.3998153
2_72_2012-12-21,200435.791788
2_72_2012-12-28,87877.7972862
2_72_2013-01-04,62648.7517846
2_72_2013-01-11,69838.5894321
2_72_2013-01-18,73508.4532513
2_72_2013-01-25,67252.5393536
2_72_2013-02-01,101992.907009
2_72_2013-02-08,111573.128074
2_72_2013-02-15,112001.485856
2_72_2013-02-22,70999.2863015
2_72_2013-03-01,74366.6166574
2_72_2013-03-08,71235.6583047
2_72_2013-03-15,68713.0587236
2_72_2013-03-22,65719.6732381
2_72_2013-03-29,71157.2333819
2_72_2013-04-05,68722.1350921
2_72_2013-04-12,66838.0686824
2_72_2013-04-19,63238.0540095
2_72_2013-04-26,68364.8734194
2_72_2013-05-03,66280.3374412
2_72_2013-05-10,67181.8030347
2_72_2013-05-17,62905.4607673
2_72_2013-05-24,59071.3098145
2_72_2013-05-31,58206.3388279
2_72_2013-06-07,61450.3903245
2_72_2013-06-14,58528.896525
2_72_2013-06-21,58291.16819
2_72_2013-06-28,55643.3490512
2_72_2013-07-05,61241.4368295
2_72_2013-07-12,57594.325308
2_72_2013-07-19,61203.7315904
2_72_2013-07-26,58719.0495429
2_74_2012-11-02,15021.911977
2_74_2012-11-09,14970.4690479
2_74_2012-11-16,14664.4290855
2_74_2012-11-23,27927.9998823
2_74_2012-11-30,13047.416492
2_74_2012-12-07,15094.945083
2_74_2012-12-14,14239.916304
2_74_2012-12-21,21245.103091
2_74_2012-12-28,23863.8916413
2_74_2013-01-04,23668.586673
2_74_2013-01-11,17498.8859801
2_74_2013-01-18,16922.6822289
2_74_2013-01-25,16902.2105815
2_74_2013-02-01,19499.8973393
2_74_2013-02-08,18534.1822455
2_74_2013-02-15,19182.065798
2_74_2013-02-22,15905.7124449
2_74_2013-03-01,16443.216342
2_74_2013-03-08,16337.7955638
2_74_2013-03-15,16164.2380421
2_74_2013-03-22,15965.8091452
2_74_2013-03-29,15290.0492662
2_74_2013-04-05,16591.6990145
2_74_2013-04-12,16419.5219994
2_74_2013-04-19,16390.822922
2_74_2013-04-26,15791.1856822
2_74_2013-05-03,17034.6306414
2_74_2013-05-10,16586.7519131
2_74_2013-05-17,16310.6374869
2_74_2013-05-24,16054.8706663
2_74_2013-05-31,15773.5929739
2_74_2013-06-07,16770.0637614
2_74_2013-06-14,16561.5673493
2_74_2013-06-21,16091.1186803
2_74_2013-06-28,15818.7133834
2_74_2013-07-05,16723.7326211
2_74_2013-07-12,16583.740723
2_74_2013-07-19,15681.4016385
2_74_2013-07-26,15302.3752461
2_77_2013-01-11,531.195679496
2_79_2012-11-02,35708.998574
2_79_2012-11-09,33448.0576992
2_79_2012-11-16,30225.6846697
2_79_2012-11-23,31839.4098006
2_79_2012-11-30,25276.432247
2_79_2012-12-07,34184.4588326
2_79_2012-12-14,31504.8777902
2_79_2012-12-21,35800.776486
2_79_2012-12-28,26957.9788003
2_79_2013-01-04,36714.1004803
2_79_2013-01-11,35063.1531617
2_79_2013-01-18,32488.9157989
2_79_2013-01-25,30178.278712
2_79_2013-02-01,43577.4938201
2_79_2013-02-08,37871.3229299
2_79_2013-02-15,35236.4208108
2_79_2013-02-22,30218.6199966
2_79_2013-03-01,37183.7310403
2_79_2013-03-08,34877.9281416
2_79_2013-03-15,32522.7222426
2_79_2013-03-22,30130.0349423
2_79_2013-03-29,27508.2818651
2_79_2013-04-05,35962.5345977
2_79_2013-04-12,33626.5992075
2_79_2013-04-19,31382.4856802
2_79_2013-04-26,28826.2813891
2_79_2013-05-03,36931.433721
2_79_2013-05-10,34404.6916509
2_79_2013-05-17,31900.1957173
2_79_2013-05-24,29427.9647903
2_79_2013-05-31,27014.1880994
2_79_2013-06-07,35330.0974541
2_79_2013-06-14,32929.6054856
2_79_2013-06-21,30348.8653127
2_79_2013-06-28,27893.700819
2_79_2013-07-05,35884.3089714
2_79_2013-07-12,33530.2873793
2_79_2013-07-19,30636.1496057
2_79_2013-07-26,28081.5364016
2_80_2012-11-02,26504.9602996
2_80_2012-11-09,26190.6553387
2_80_2012-11-16,26518.4404594
2_80_2012-11-23,24161.1753342
2_80_2012-11-30,21212.9952329
2_80_2012-12-07,26348.5276143
2_80_2012-12-14,25960.4501642
2_80_2012-12-21,34015.3398929
2_80_2012-12-28,23285.0437622
2_80_2013-01-04,24355.0543883
2_80_2013-01-11,26249.4538713
2_80_2013-01-18,25871.3959938
2_80_2013-01-25,25534.2418818
2_80_2013-02-01,26548.0449692
2_80_2013-02-08,28932.5629179
2_80_2013-02-15,27064.3349686
2_80_2013-02-22,25465.1289358
2_80_2013-03-01,26481.4812361
2_80_2013-03-08,26155.6870707
2_80_2013-03-15,25818.2104158
2_80_2013-03-22,25468.8791833
2_80_2013-03-29,25083.3791769
2_80_2013-04-05,26354.6866115
2_80_2013-04-12,26024.5768581
2_80_2013-04-19,25714.3029115
2_80_2013-04-26,25345.8961731
